"link","provider","rating"
"https://www.classcentral.com/course/swayam-principles-of-downstream-techniques-in-bioprocess-3967","Indian Institute of Technology Madras","Principles of Downstream techniques in Bioprocess from Indian Institute of Technology Madras"
"https://www.classcentral.com/course/swayam-introduction-to-research-5221","Indian Institute of Technology Madras","Introduction to Research from Indian Institute of Technology Madras"
"https://www.classcentral.com/course/swayam-co-ordination-chemistry-chemistry-of-transition-elements-19821","Indian Institute of Technology, Kharagpur","Co-Ordination Chemistry (Chemistry Of Transition Elements) from Indian Institute of Technology, Kharagpur"
"https://www.classcentral.com/course/swayam-environmental-soil-chemistry-19859","Indian Institute of Technology, Kharagpur","Environmental Soil Chemistry from Indian Institute of Technology, Kharagpur"
"https://www.classcentral.com/course/swayam-industrial-biotechnology-14122","Indian Institute of Technology, Kharagpur","Industrial Biotechnology from Indian Institute of Technology, Kharagpur"
"https://www.classcentral.com/course/swayam-introduction-to-polymer-science-19910","Indian Institute of Technology, Kharagpur","Introduction to Polymer Science from Indian Institute of Technology, Kharagpur"
"https://www.classcentral.com/course/swayam-biomicrofluidics-13923","Indian Institute of Technology, Kharagpur","Biomicrofluidics from Indian Institute of Technology, Kharagpur"
"https://www.classcentral.com/course/swayam-dairy-and-food-process-and-products-technology-13980","Indian Institute of Technology, Kharagpur","Dairy and Food process and products technology from Indian Institute of Technology, Kharagpur"
"https://www.classcentral.com/course/swayam-concepts-of-thermodynamics-13015","Indian Institute of Technology, Kharagpur","Concepts of Thermodynamics from Indian Institute of Technology, Kharagpur"
"https://www.classcentral.com/course/swayam-phase-equilibrium-thermodynamics-14231","Indian Institute of Technology, Kharagpur","Phase Equilibrium Thermodynamics from Indian Institute of Technology, Kharagpur"
"https://www.classcentral.com/course/swayam-ironmaking-and-steelmaking-19914","Indian Institute of Technology, Kharagpur","Ironmaking and Steelmaking from Indian Institute of Technology, Kharagpur"
"https://www.classcentral.com/course/swayam-experimental-physics-i-13044","Indian Institute of Technology, Kharagpur","Experimental Physics I from Indian Institute of Technology, Kharagpur"
"https://www.classcentral.com/course/swayam-stereochemistry-14305","Indian Institute of Technology, Kharagpur","Stereochemistry from Indian Institute of Technology, Kharagpur"
"https://www.classcentral.com/course/swayam-solid-state-physics-14298","Indian Institute of Technology, Kharagpur","Solid State Physics from Indian Institute of Technology, Kharagpur"
"https://www.classcentral.com/course/swayam-analytical-chemistry-13895","Indian Institute of Technology, Kharagpur","Analytical Chemistry from Indian Institute of Technology, Kharagpur"
"https://www.classcentral.com/course/swayam-wildlife-ecology-20021","Indian Institute of Technology Kanpur","Wildlife Ecology from Indian Institute of Technology Kanpur"
"https://www.classcentral.com/course/swayam-wildlife-conservation-14359","Indian Institute of Technology Kanpur","WildLife Conservation from Indian Institute of Technology Kanpur"
"https://www.classcentral.com/course/swayam-nanotechnology-in-agriculture-14205","Indian Institute of Technology Kanpur","Nanotechnology in Agriculture from Indian Institute of Technology Kanpur"
"https://www.classcentral.com/course/swayam-functional-genomics-7920","Indian Institute of Technology Kanpur","Functional Genomics from Indian Institute of Technology Kanpur"
"https://www.classcentral.com/course/swayam-engineering-thermodynamics-7904","Indian Institute of Technology Kanpur","Engineering Thermodynamics from Indian Institute of Technology Kanpur"
"https://www.classcentral.com/course/swayam-defects-in-crystalline-solids-part-i-19839","Indian Institute of Technology Kanpur","Defects in Crystalline Solids (Part-I) from Indian Institute of Technology Kanpur"
"https://www.classcentral.com/course/swayam-laser-fundamentals-and-applications-12914","Indian Institute of Technology Kanpur","Laser: Fundamentals and Applications from Indian Institute of Technology Kanpur"
"https://www.classcentral.com/course/swayam-fundamentals-of-material-processing-i-19874","Indian Institute of Technology Kanpur","Fundamentals Of Material Processing – I from Indian Institute of Technology Kanpur"
"https://www.classcentral.com/course/swayam-corrosion-part-ii-13967","NPTEL","Corrosion – Part II from NPTEL"
"https://www.classcentral.com/course/swayam-thermodynamics-of-fluid-phase-equilibria-10063","Indian Institute of Technology Kanpur","Thermodynamics of Fluid Phase Equilibria from Indian Institute of Technology Kanpur"
"https://www.classcentral.com/course/swayam-metals-in-biology-14196","Indian Institute of Technology Bombay","Metals In Biology from Indian Institute of Technology Bombay"
"https://www.classcentral.com/course/swayam-quantum-chemistry-of-atoms-and-molecules-19982","Indian Institute of Technology Bombay","Quantum Chemistry of Atoms and Molecules from Indian Institute of Technology Bombay"
"https://www.classcentral.com/course/swayam-aqueous-corrosion-and-its-control-19798","Indian Institute of Technology Bombay","Aqueous Corrosion and Its Control from Indian Institute of Technology Bombay"
"https://www.classcentral.com/course/swayam-quantum-mechanics-and-molecular-spectroscopy-19983","Indian Institute of Technology Bombay","Quantum Mechanics and Molecular Spectroscopy from Indian Institute of Technology Bombay"
"https://www.classcentral.com/course/swayam-introduction-to-biostatistics-7969","Indian Institute of Technology Bombay","Introduction to Biostatistics from Indian Institute of Technology Bombay"
"https://www.classcentral.com/course/swayam-basic-statistical-mechanics-19805","Indian Institute of Technology Bombay","Basic Statistical Mechanics from Indian Institute of Technology Bombay"
"https://www.classcentral.com/course/swayam-introduction-to-proteogenomics-14161","Indian Institute of Technology Bombay","Introduction to Proteogenomics from Indian Institute of Technology Bombay"
"https://www.classcentral.com/course/swayam-mechanisms-in-organic-chemistry-14194","Indian Institute of Technology Bombay","Mechanisms in Organic Chemistry from Indian Institute of Technology Bombay"
"https://www.classcentral.com/course/swayam-introduction-to-proteomics-7910","Indian Institute of Technology Bombay","Introduction to Proteomics from Indian Institute of Technology Bombay"
"https://www.classcentral.com/course/swayam-unit-operations-of-particulate-matter-14348","Indian Institute of Technology Roorkee","Unit operations of particulate matter from Indian Institute of Technology Roorkee"
"https://www.classcentral.com/course/swayam-plant-developmental-biology-14235","Indian Institute of Technology Roorkee","Plant Developmental Biology from Indian Institute of Technology Roorkee"
"https://www.classcentral.com/course/swayam-structural-analysis-of-nanomaterials-14310","Indian Institute of Technology Roorkee","Structural Analysis of Nanomaterials from Indian Institute of Technology Roorkee"
"https://www.classcentral.com/course/swayam-biomedical-nanotechnology-13921","Indian Institute of Technology Roorkee","Biomedical nanotechnology from Indian Institute of Technology Roorkee"
"https://www.classcentral.com/course/swayam-environmental-chemistry-19858","Indian Institute of Technology Roorkee","Environmental Chemistry from Indian Institute of Technology Roorkee"
"https://www.classcentral.com/course/swayam-thermo-mechanical-and-thermo-chemical-processes-14335","Indian Institute of Technology Roorkee","Thermo-Mechanical And Thermo-Chemical Processes from Indian Institute of Technology Roorkee"
"https://www.classcentral.com/course/swayam-solar-photovoltaics-fundamentals-technology-and-applications-14296","Indian Institute of Technology Roorkee","Solar Photovoltaics Fundamentals, Technology And Applications from Indian Institute of Technology Roorkee"
"https://www.classcentral.com/course/swayam-path-integral-methods-in-physics-finance-19966","Indian Institute of Technology Roorkee","Path Integral Methods in Physics & Finance from Indian Institute of Technology Roorkee"
"https://www.classcentral.com/course/swayam-experimental-biotechnology-19863","Indian Institute of Technology Guwahati","Experimental Biotechnology from Indian Institute of Technology Guwahati"
"https://www.classcentral.com/course/swayam-fundamentals-of-convective-heat-transfer-19876","Indian Institute of Technology Guwahati","Fundamentals of Convective Heat Transfer from Indian Institute of Technology Guwahati"
"https://www.classcentral.com/course/swayam-principles-of-organic-synthesis-14246","Indian Institute of Technology Guwahati","Principles Of Organic Synthesis from Indian Institute of Technology Guwahati"
"https://www.classcentral.com/course/swayam-chemical-process-intensification-13941","Indian Institute of Technology Guwahati","Chemical Process Intensification from Indian Institute of Technology Guwahati"
"https://www.classcentral.com/course/swayam-reagents-in-organic-synthesis-14267","Indian Institute of Technology Guwahati","Reagents In Organic Synthesis from Indian Institute of Technology Guwahati"
"https://www.classcentral.com/course/swayam-genetic-engineering-theory-and-application-14090","Indian Institute of Technology Guwahati","Genetic Engineering: Theory and Application from Indian Institute of Technology Guwahati"
"https://www.classcentral.com/course/swayam-natural-gas-engineering-14207","Indian Institute of Technology Guwahati","Natural Gas Engineering from Indian Institute of Technology Guwahati"
"https://www.classcentral.com/course/swayam-numerical-methods-and-simulation-techniques-for-scientists-and-engineers-14212","Indian Institute of Technology Guwahati","Numerical Methods And Simulation Techniques for Scientists and Engineers from Indian Institute of Technology Guwahati"
"https://www.classcentral.com/course/swayam-nuclear-and-particle-physics-9873","Indian Institute of Technology Guwahati","Nuclear and Particle Physics from Indian Institute of Technology Guwahati"
"https://www.classcentral.com/course/swayam-mechanical-unit-operations-14193","Indian Institute of Technology Guwahati","Mechanical Unit Operations from Indian Institute of Technology Guwahati"
"https://www.classcentral.com/course/swayam-biophysical-chemistry-13924","Indian Institute of Technology Delhi","Biophysical chemistry from Indian Institute of Technology Delhi"
"https://www.classcentral.com/course/swayam-spectroscopic-techniques-for-pharmaceutical-and-biopharmaceutical-industries-14301","Indian Institute of Technology Delhi","Spectroscopic Techniques for Pharmaceutical and Biopharmaceutical Industries from Indian Institute of Technology Delhi"
"https://www.classcentral.com/course/swayam-introductory-neuroscience-neuro-instrumentation-19913","Indian Institute of Technology Bangalore","Introductory Neuroscience & Neuro-Instrumentation from Indian Institute of Technology Bangalore"
"https://www.classcentral.com/course/swayam-infrared-spectroscopy-for-pollution-monitoring-14126","Indian Institute of Technology Bangalore","Infrared Spectroscopy for Pollution Monitoring from Indian Institute of Technology Bangalore"
"https://www.classcentral.com/course/swayam-drug-delivery-principles-and-engineering-14015","Indian Institute of Technology Bangalore","Drug Delivery: Principles and Engineering from Indian Institute of Technology Bangalore"
"https://www.classcentral.com/course/swayam-one-and-two-dimensional-nmr-spectroscopy-for-chemists-19961","Indian Institute of Technology Bangalore","One and two dimensional NMR Spectroscopy for chemists from Indian Institute of Technology Bangalore"
"https://www.classcentral.com/course/swayam-chemical-crystallography-13940","Indian Institute of Science Education and Research, Mohali","Chemical Crystallography from Indian Institute of Science Education and Research, Mohali"
"https://www.classcentral.com/course/swayam-introduction-to-chemical-thermodynamics-and-kinetics-10077","Indian Institute of Science Education and Research, Mohali","Introduction to Chemical Thermodynamics and Kinetics from Indian Institute of Science Education and Research, Mohali"
"https://www.classcentral.com/course/swayam-introductory-organic-chemistry-i-14169","Indian Institute of Science Education and Research, Pune","Introductory Organic Chemistry I from Indian Institute of Science Education and Research, Pune"
"https://www.classcentral.com/course/swayam-computational-physics-13948","Indian Institute of Science Education and Research, Pune","Computational Physics from Indian Institute of Science Education and Research, Pune"
"https://www.classcentral.com/course/swayam-introduction-to-classical-mechanics-19905","NPTEL","Introduction to Classical Mechanics from NPTEL"
"https://www.classcentral.com/course/swayam-cooperatives-and-producer-companies-19833","Indian Institute of Management Bangalore","Cooperatives and Producer Companies from Indian Institute of Management Bangalore"
"https://www.classcentral.com/course/swayam-environment-natural-resources-and-sustainable-development-17594","University of Hyderabad","Environment Natural resources and Sustainable Development from University of Hyderabad"
"https://www.classcentral.com/course/swayam-analytical-techniques-13896","All India Institute of Medical Sciences, New Delhi","Analytical Techniques from All India Institute of Medical Sciences, New Delhi"
"https://www.classcentral.com/course/swayam-biostatistics-and-mathematical-biology-13925","Central University of Punjab","Biostatistics and Mathematical Biology from Central University of Punjab"
"https://www.classcentral.com/course/swayam-food-safety-and-quality-control-20237","CEC","Food Safety and Quality Control from CEC"
"https://www.classcentral.com/course/swayam-technology-of-fermented-cheese-ice-cream-and-by-products-14324","IGNOU","Technology of Fermented, Cheese, Ice-cream and By-products from IGNOU"
"https://www.classcentral.com/course/swayam-material-science-20260","IGNOU","Material Science from IGNOU"
"https://www.classcentral.com/course/swayam-pollutants-and-water-supply-20264","IGNOU","Pollutants and Water Supply from IGNOU"
"https://www.classcentral.com/course/swayam-thermodynamics-its-application-20270","IGNOU","Thermodynamics & its Application from IGNOU"
"https://www.classcentral.com/course/swayam-awareness-programme-on-solar-water-pumping-system-13906","IGNOU","Awareness Programme on Solar Water Pumping System from IGNOU"
"https://www.classcentral.com/course/swayam-environmental-studies-14042","Devi Ahilya Viswavidyalaya, Indore","Environmental Studies from Devi Ahilya Viswavidyalaya, Indore"
"https://www.classcentral.com/course/swayam-plant-pathology-and-soil-health-14236","University of Mysore","Plant Pathology And Soil Health from University of Mysore"
"https://www.classcentral.com/course/swayam-food-chemistry-14061","University of Mysore","Food Chemistry from University of Mysore"
"https://www.classcentral.com/course/swayam-human-genetics-19890","CEC","Human Genetics from CEC"
"https://www.classcentral.com/course/swayam-geography-of-india-14091","University of Mysore","Geography of India from University of Mysore"
"https://www.classcentral.com/course/swayam-food-preservation-technology-14064","University of Mysore","Food Preservation Technology from University of Mysore"
"https://www.classcentral.com/course/swayam-food-microbiology-14063","University of Mysore","Food Microbiology from University of Mysore"
"https://www.classcentral.com/course/swayam-biogeography-13915","University of Mysore","Biogeography from University of Mysore"
"https://www.classcentral.com/course/swayam-immunology-14117","CEC","Immunology from CEC"
"https://www.classcentral.com/course/swayam-molecular-biology-19952","CEC","Molecular Biology from CEC"
"https://www.classcentral.com/course/swayam-cell-biology-13937","CEC","Cell Biology from CEC"
"https://www.classcentral.com/course/swayam-enzymology-19860","CEC","Enzymology from CEC"
"https://www.classcentral.com/course/swayam-biochemistry-of-biomolecules-19809","St. Xavier’s College (Autonomous), Kolkata","Biochemistry  of Biomolecules from St. Xavier’s College (Autonomous), Kolkata"
"https://www.classcentral.com/course/swayam-earth-system-science-20234","CEC","Earth System Science from CEC"
"https://www.classcentral.com/course/swayam-applied-and-economic-zoology-20222","CEC","Applied and Economic Zoology from CEC"
"https://www.classcentral.com/course/swayam-food-microbiology-and-food-safety-17609","CEC","Food Microbiology and Food Safety from CEC"
"https://www.classcentral.com/course/swayam-diseases-of-horticultural-crops-and-their-management-19844","CEC","Diseases of horticultural crops and their management from CEC"
"https://www.classcentral.com/course/swayam-subject-geology-paper-metamorphic-petrology-thermodynamics-17821","CEC","Subject – Geology; Paper – Metamorphic Petrology & Thermodynamics from CEC"
"https://www.classcentral.com/course/swayam-plant-groups-19787","CEC","Plant groups from CEC"
"https://www.classcentral.com/course/swayam-organic-chemistry-1-17719","Jawaharlal Nehru University, New Delhi","Organic Chemistry 1 from Jawaharlal Nehru University, New Delhi"
"https://www.classcentral.com/course/swayam-microbial-physiology-and-metabolism-19950","CEC","Microbial Physiology and metabolism from CEC"
"https://www.classcentral.com/course/swayam-biology-xi-part-i-17531","NCERT","Biology XI Part-I from NCERT"
"https://www.classcentral.com/course/swayam-biology-xi-part-ii-17532","NCERT","Biology XI Part-II from NCERT"
"https://www.classcentral.com/course/swayam-secondary-science-technology-212-17780","NIOS","Secondary : Science & Technology (212) from NIOS"
"https://www.classcentral.com/course/swayam-biology-xii-part-i-17533","NCERT","Biology XII Part-I from NCERT"
"https://www.classcentral.com/course/swayam-sr-secondary-chemistry-313-17802","NIOS","Sr.Secondary : Chemistry (313) from NIOS"
"https://www.classcentral.com/course/swayam-chemistry-xii-part-i-17542","NCERT","Chemistry XII Part-I from NCERT"
"https://www.classcentral.com/course/swayam-chemistry-xi-part-ii-17541","NCERT","Chemistry XI Part-II from NCERT"
"https://www.classcentral.com/course/swayam-chemistry-xi-part-i-17540","NCERT","Chemistry XI Part-I from NCERT"
"https://www.classcentral.com/course/swayam-physics-xii-part-ii-17729","NCERT","Physics XII Part-II from NCERT"
"https://www.classcentral.com/course/swayam-physics-xii-part-i-17728","NCERT","Physics XII Part-I from NCERT"
"https://www.classcentral.com/course/swayam-physics-xi-part-ii-17727","NCERT","Physics XI Part-II from NCERT"
"https://www.classcentral.com/course/swayam-physics-xi-part-i-17726","NCERT","Physics XI Part-I from NCERT"
"https://www.classcentral.com/course/swayam-sr-secondary-geography-316-17812","NIOS","Sr.Secondary: Geography (316) from NIOS"
"https://www.classcentral.com/course/swayam-vocational-bee-keeping-17839","NIOS","Vocational : Bee keeping from NIOS"
"https://www.classcentral.com/course/swayam-physiology-and-biochemistry-19969","Gujarat University","Physiology and Biochemistry from Gujarat University"
"https://www.classcentral.com/course/swayam-sr-secondary-environmental-science-333-17797","NIOS","Sr. Secondary : Environmental Science (333) from NIOS"
"https://www.classcentral.com/course/swayam-sr-secondary-biology-314-17795","NIOS","Sr. Secondary : Biology (314) from NIOS"
"https://www.classcentral.com/course/swayam-chemistry-of-d-block-elements-quantum-chemistry-and-spectroscopy-19819","Doctor Harisingh Gour Vishwavidyalaya, Sagar","Chemistry of d-Block Elements, Quantum Chemistry and Spectroscopy from Doctor Harisingh Gour Vishwavidyalaya, Sagar"
"https://www.classcentral.com/course/swayam-solid-and-hazardous-waste-management-14299","Central University of Punjab","Solid and Hazardous Waste Management from Central University of Punjab"
"https://www.classcentral.com/course/swayam-basic-electrical-circuits-618","Indian Institute of Technology Madras","Basic Electrical Circuits from Indian Institute of Technology Madras ★★★★☆(2)"
"https://www.classcentral.com/course/swayam-soil-mechanics-geotechnical-engineering-i-10099","Indian Institute of Technology, Kharagpur","Soil Mechanics/Geotechnical Engineering I from Indian Institute of Technology, Kharagpur ★★★★★(2)"
"https://www.classcentral.com/course/swayam-refrigeration-and-air-conditioning-14268","Indian Institute of Technology Roorkee","Refrigeration and Air-conditioning from Indian Institute of Technology Roorkee ★★★★★(2)"
"https://www.classcentral.com/course/swayam-mechanical-measurement-systems-10084","Indian Institute of Technology Roorkee","Mechanical Measurement Systems from Indian Institute of Technology Roorkee ★★★★★(2)"
"https://www.classcentral.com/course/swayam-project-planning-control-5309","Indian Institute of Technology Madras","Project Planning & Control from Indian Institute of Technology Madras ★★★★★(1)"
"https://www.classcentral.com/course/swayam-foundation-of-computational-fluid-dynamics-3975","Indian Institute of Technology Madras","Foundation of Computational Fluid Dynamics from Indian Institute of Technology Madras ★★★★★(1)"
"https://www.classcentral.com/course/swayam-design-of-steel-structures-13997","Indian Institute of Technology, Kharagpur","Design of steel structures from Indian Institute of Technology, Kharagpur ★★★★★(1)"
"https://www.classcentral.com/course/swayam-basics-of-finite-element-analysis-i-5234","Indian Institute of Technology Kanpur","Basics of Finite Element Analysis-I from Indian Institute of Technology Kanpur ★★★☆☆(1)"
"https://www.classcentral.com/course/swayam-principles-of-vibration-control-7930","Indian Institute of Technology Kanpur","Principles of Vibration Control from Indian Institute of Technology Kanpur ★★★☆☆(1)"
"https://www.classcentral.com/course/swayam-earth-sciences-for-civil-engineering-part-i-ii-7938","Indian Institute of Technology Kanpur","Earth Sciences For Civil Engineering Part – I & II from Indian Institute of Technology Kanpur ★★★☆☆(1)"
"https://www.classcentral.com/course/swayam-introduction-to-aerospace-engineering-14143","Indian Institute of Technology Bombay","Introduction to Aerospace Engineering from Indian Institute of Technology Bombay ★★★★★(1)"
"https://www.classcentral.com/course/swayam-introduction-to-wireless-and-cellular-communications-14166","Indian Institute of Technology Madras","Introduction to Wireless and Cellular Communications from Indian Institute of Technology Madras"
"https://www.classcentral.com/course/swayam-linear-system-theory-14175","Indian Institute of Technology Madras","Linear System Theory from Indian Institute of Technology Madras"
"https://www.classcentral.com/course/swayam-the-future-of-manufacturing-business-role-of-additive-manufacturing-20011","NPTEL","The Future of Manufacturing Business: Role of Additive Manufacturing from NPTEL"
"https://www.classcentral.com/course/swayam-engineering-fracture-mechanics-14035","Indian Institute of Technology Madras","Engineering Fracture Mechanics from Indian Institute of Technology Madras"
"https://www.classcentral.com/course/swayam-welding-of-advanced-high-strength-steels-for-automotive-applications-14358","Indian Institute of Technology Madras","Welding of Advanced High Strength Steels for Automotive Applications from Indian Institute of Technology Madras"
"https://www.classcentral.com/course/swayam-engineering-mechanics-14036","Indian Institute of Technology Madras","Engineering Mechanics from Indian Institute of Technology Madras"
"https://www.classcentral.com/course/swayam-polymers-concepts-properties-uses-and-sustainability-19972","Indian Institute of Technology Madras","Polymers: concepts, properties, uses and sustainability from Indian Institute of Technology Madras"
"https://www.classcentral.com/course/swayam-colloids-and-surfaces-19822","Indian Institute of Technology Madras","Colloids and Surfaces from Indian Institute of Technology Madras"
"https://www.classcentral.com/course/swayam-fluid-dynamics-and-turbomachines-19869","Indian Institute of Technology Madras","Fluid dynamics and turbomachines from Indian Institute of Technology Madras"
"https://www.classcentral.com/course/swayam-advanced-concrete-technology-13886","Indian Institute of Technology Madras","Advanced Concrete Technology from Indian Institute of Technology Madras"
"https://www.classcentral.com/course/swayam-functional-and-conceptual-design-19872","Indian Institute of Technology Madras","Functional and Conceptual Design from Indian Institute of Technology Madras"
"https://www.classcentral.com/course/swayam-control-systems-13963","Indian Institute of Technology Madras","Control systems from Indian Institute of Technology Madras"
"https://www.classcentral.com/course/swayam-fundamentals-of-electronic-device-fabrication-14080","Indian Institute of Technology Madras","Fundamentals of electronic device fabrication from Indian Institute of Technology Madras"
"https://www.classcentral.com/course/swayam-glass-in-buildings-design-and-applications-14098","NPTEL","Glass In Buildings : Design And Applications from NPTEL"
"https://www.classcentral.com/course/swayam-fiber-optic-communication-technology-19864","Indian Institute of Technology Madras","Fiber Optic Communication Technology from Indian Institute of Technology Madras"
"https://www.classcentral.com/course/swayam-glass-processing-technology-14099","NPTEL","Glass Processing Technology from NPTEL"
"https://www.classcentral.com/course/swayam-introduction-to-robotics-19912","Indian Institute of Technology Madras","Introduction to robotics from Indian Institute of Technology Madras"
"https://www.classcentral.com/course/swayam-numerical-methods-for-engineers-14213","Indian Institute of Technology Madras","Numerical Methods for Engineers from Indian Institute of Technology Madras"
"https://www.classcentral.com/course/swayam-design-of-masonry-structures-13994","Indian Institute of Technology Madras","Design of Masonry Structures from Indian Institute of Technology Madras"
"https://www.classcentral.com/course/swayam-computational-fluid-dynamics-using-finite-volume-method-19826","Indian Institute of Technology Madras","Computational Fluid Dynamics using Finite Volume Method from Indian Institute of Technology Madras"
"https://www.classcentral.com/course/swayam-control-engineering-10070","Indian Institute of Technology Madras","Control engineering from Indian Institute of Technology Madras"
"https://www.classcentral.com/course/swayam-computer-methods-of-structural-analysis-of-offshore-structures-9847","Indian Institute of Technology Madras","Computer Methods Of Structural Analysis Of Offshore Structures from Indian Institute of Technology Madras"
"https://www.classcentral.com/course/swayam-mechanics-of-materials-10049","Indian Institute of Technology Madras","Mechanics Of Materials from Indian Institute of Technology Madras"
"https://www.classcentral.com/course/swayam-fluid-machines-6562","Indian Institute of Technology, Kharagpur","Fluid Machines from Indian Institute of Technology, Kharagpur"
"https://www.classcentral.com/course/swayam-mechanism-and-robot-kinematics-10104","Indian Institute of Technology, Kharagpur","Mechanism and Robot Kinematics from Indian Institute of Technology, Kharagpur"
"https://www.classcentral.com/course/swayam-digital-vlsi-testing-7956","Indian Institute of Technology, Kharagpur","Digital VLSI Testing from Indian Institute of Technology, Kharagpur"
"https://www.classcentral.com/course/swayam-heat-exchangers-fundamentals-and-design-analysis-14104","Indian Institute of Technology, Kharagpur","Heat Exchangers: Fundamentals and Design Analysis from Indian Institute of Technology, Kharagpur"
"https://www.classcentral.com/course/swayam-hardware-modeling-using-verilog-14103","Indian Institute of Technology, Kharagpur","Hardware modeling using verilog from Indian Institute of Technology, Kharagpur"
"https://www.classcentral.com/course/swayam-introduction-to-cfd-19904","Indian Institute of Technology, Kharagpur","Introduction to CFD from Indian Institute of Technology, Kharagpur"
"https://www.classcentral.com/course/swayam-irrigation-and-drainage-14171","Indian Institute of Technology, Kharagpur","Irrigation and Drainage from Indian Institute of Technology, Kharagpur"
"https://www.classcentral.com/course/swayam-matrix-method-of-structural-analysis-14192","Indian Institute of Technology, Kharagpur","Matrix Method of Structural Analysis from Indian Institute of Technology, Kharagpur"
"https://www.classcentral.com/course/swayam-design-of-reinforced-concrete-structures-13995","Indian Institute of Technology, Kharagpur","Design of Reinforced Concrete Structures from Indian Institute of Technology, Kharagpur"
"https://www.classcentral.com/course/swayam-fundamentals-of-food-process-engineering-14075","Indian Institute of Technology, Kharagpur","Fundamentals of Food Process Engineering from Indian Institute of Technology, Kharagpur"
"https://www.classcentral.com/course/swayam-fundamentals-of-electrical-engineering-14074","Indian Institute of Technology, Kharagpur","Fundamentals of Electrical Engineering from Indian Institute of Technology, Kharagpur"
"https://www.classcentral.com/course/swayam-foundation-engineering-14068","Indian Institute of Technology, Kharagpur","Foundation Engineering from Indian Institute of Technology, Kharagpur"
"https://www.classcentral.com/course/swayam-digital-circuits-14004","Indian Institute of Technology, Kharagpur","Digital Circuits from Indian Institute of Technology, Kharagpur"
"https://www.classcentral.com/course/swayam-digital-image-processing-14005","Indian Institute of Technology, Kharagpur","Digital Image Processing from Indian Institute of Technology, Kharagpur"
"https://www.classcentral.com/course/swayam-power-system-analysis-14243","Indian Institute of Technology, Kharagpur","Power System Analysis from Indian Institute of Technology, Kharagpur"
"https://www.classcentral.com/course/swayam-building-materials-and-composites-19810","Indian Institute of Technology, Kharagpur","Building Materials and Composites from Indian Institute of Technology, Kharagpur"
"https://www.classcentral.com/course/swayam-organic-farming-for-sustainable-agricultural-production-14222","Indian Institute of Technology, Kharagpur","Organic Farming for Sustainable Agricultural Production from Indian Institute of Technology, Kharagpur"
"https://www.classcentral.com/course/swayam-industrial-safety-engineering-14124","Indian Institute of Technology, Kharagpur","Industrial Safety Engineering from Indian Institute of Technology, Kharagpur"
"https://www.classcentral.com/course/swayam-aircraft-structures-i-19792","Indian Institute of Technology, Kharagpur","Aircraft Structures – I from Indian Institute of Technology, Kharagpur"
"https://www.classcentral.com/course/swayam-millimeter-wave-technology-7903","Indian Institute of Technology, Kharagpur","Millimeter Wave Technology from Indian Institute of Technology, Kharagpur"
"https://www.classcentral.com/course/swayam-ethics-in-engineering-practice-14046","Indian Institute of Technology, Kharagpur","Ethics in Engineering Practice from Indian Institute of Technology, Kharagpur"
"https://www.classcentral.com/course/swayam-energy-conservation-and-waste-heat-recovery-14033","Indian Institute of Technology, Kharagpur","Energy Conservation and Waste Heat Recovery from Indian Institute of Technology, Kharagpur"
"https://www.classcentral.com/course/swayam-farm-machinery-14050","Indian Institute of Technology, Kharagpur","Farm Machinery from Indian Institute of Technology, Kharagpur"
"https://www.classcentral.com/course/swayam-space-flight-mechanics-19999","Indian Institute of Technology, Kharagpur","Space Flight Mechanics from Indian Institute of Technology, Kharagpur"
"https://www.classcentral.com/course/swayam-switching-circuits-and-logic-design-14318","Indian Institute of Technology, Kharagpur","Switching Circuits and Logic Design from Indian Institute of Technology, Kharagpur"
"https://www.classcentral.com/course/swayam-theory-of-elasticity-20013","Indian Institute of Technology, Kharagpur","Theory of Elasticity from Indian Institute of Technology, Kharagpur"
"https://www.classcentral.com/course/swayam-structural-system-in-architecture-20003","Indian Institute of Technology, Kharagpur","Structural System in Architecture from Indian Institute of Technology, Kharagpur"
"https://www.classcentral.com/course/swayam-thermal-operations-in-food-process-engineering-theory-and-applications-14333","Indian Institute of Technology, Kharagpur","Thermal Operations in Food Process Engineering: Theory and Applications from Indian Institute of Technology, Kharagpur"
"https://www.classcentral.com/course/swayam-engineering-drawing-and-computer-graphics-19856","Indian Institute of Technology, Kharagpur","Engineering drawing and computer graphics from Indian Institute of Technology, Kharagpur"
"https://www.classcentral.com/course/swayam-electrical-machines-i-19853","Indian Institute of Technology, Kharagpur","Electrical Machines – I from Indian Institute of Technology, Kharagpur"
"https://www.classcentral.com/course/swayam-advanced-fluid-mechanics-9915","Indian Institute of Technology, Kharagpur","Advanced Fluid Mechanics from Indian Institute of Technology, Kharagpur"
"https://www.classcentral.com/course/swayam-strength-of-materials-14308","Indian Institute of Technology, Kharagpur","Strength of Materials from Indian Institute of Technology, Kharagpur"
"https://www.classcentral.com/course/swayam-robotics-14276","Indian Institute of Technology, Kharagpur","Robotics from Indian Institute of Technology, Kharagpur"
"https://www.classcentral.com/course/swayam-power-system-protection-19974","Indian Institute of Technology, Kharagpur","Power System Protection from Indian Institute of Technology, Kharagpur"
"https://www.classcentral.com/course/swayam-analog-communication-13893","Indian Institute of Technology, Kharagpur","Analog Communication from Indian Institute of Technology, Kharagpur"
